galaxy,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),"Unemployment, total (% of labour force)",Labour force participation rate (% ages 15 and older),Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,Renewable energy consumption (% of total final energy consumption),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y,diff - Life expectancy at birth,diff - Mortality rate,diff - Labour force participation rate (% ages 15 and older),diff - Mean years of education,diff - Expected years of education,diff - Estimated gross galactic income per capita,diff - Population with at least some secondary education,diff - Intergalactic Development Index (IDI),"diff - Intergalactic Development Index (IDI), Rank","Population, ages 15–64 (rate)","Population, ages 65 and older (rate)","Population, under age 5 (rate)"
UGCA 438 (ESO 407-018),993012.0,0.8739851465861878,80.38606774834416,1056.14326366743,0.4773221975571652,13.184313601321414,9.697199630540482,150.18014253669136,33.75972873473357,768.786574372053,83.08112981478955,12.066182864828454,146.8904326021655,2.5779689752967037,20.61150069409331,56.01576664567938,51.33460037454648,29.972397450201083,22.660767215084423,2.1823817998462065,33.88188397878511,31.40575389472518,15.489627349227668,18025.1900344299,6897.000033326483,13.167402313053607,116.40115265309096,18.989457620183746,10.355617279262614,60.6337116787451,41.91917822786883,29.215302753448487,17.534108505212,374023.5167914737,124.80118913492733,269.0924039467809,46.536977816849664,30.743493072008942,7.429847305813439,0.8490721301027802,16.232897620906957,5.502084926020448,30.885006557975558,0.07296425707590415,-4.66555098262976,73.99219928354023,52.51848775869336,0.8785167745950034,-0.3000941839522465,15485.560912851055,8.671812540938951,0.050460199359801325,10.45705778352293,0.6737982856368688,0.08656123163591263,0.1227535982003333
Pisces II,993012.0,0.92739371777077,74.96500988120435,26992.826691518247,0.822609240326425,14.837840730875245,7.539486953709519,108.78429407638836,32.75462889133544,764.5385452887821,84.3767563745677,14.184352589389533,161.02031227766545,3.9904125365895187,12.840360245393017,65.56204142326669,66.69162450588743,55.56828239359439,44.63874914145093,2.605954787948628,25.195740295973877,33.391626354417085,17.603255088329316,28589.085850570707,7000.925263187653,14.24197366129607,110.63105496949969,19.115575602214086,6.456104255965607,50.8389941520724,106.55729936176134,30.55230274295807,10.858929687067498,363112.24357594585,128.414714997387,253.14642461227595,59.0811918876361,29.768807776649496,8.023577519765752,1.056876393933035,30.95093214937839,5.214879584992988,21.52977051564461,0.05850919437835711,-7.899531971931688,98.43290665507314,33.26898164231521,0.01929798965589073,-1.175380842123054,15126.766954650242,-3.5386942359035705,0.017685842646527724,-0.44058557154181666,0.7952138627890889,0.08663628906497041,0.11985674553362473
UGC 9128 (DDO 187),993012.0,1.0294445658580471,81.57359939474458,30418.46087325716,0.8367610114987264,14.927597740581115,11.785239059234392,102.00753118155548,40.672243971906255,771.2302979569712,82.77058335910891,20.944912021738137,138.16908653197953,2.5807429096610885,9.170676324491692,74.86339253726283,70.02996119491121,88.29773392030712,55.1819037504656,2.3939499947142933,19.04403522050743,26.00733966636436,12.544885468184948,33519.74741520652,7014.885097570567,17.441717670559882,184.9150340100575,19.87988612177387,8.859674310335599,65.9965596353101,123.76873286322012,37.040308330535886,9.567934362727659,360033.1217462998,118.30396686286613,272.8878870953249,76.1204431235337,26.194909655027672,8.482897598290037,1.0797562335511484,31.194371746049967,4.693965887680439,20.759761268073035,0.06260241504309161,-9.218129864274637,121.04198359251022,30.79027898658374,-0.3634772797968473,-0.16622749790753455,15396.77340837046,-3.542670913768128,0.015513907924865171,6.521835486107268,0.7261244914982597,0.08656123163591263,0.11651101534208423
Indus II,993012.0,1.0296962898678694,84.12936773173772,26003.155659245655,0.8784935647219085,15.492989295316026,9.540706417252672,86.32291315448086,32.821128601987866,780.6092983026111,102.42755648856192,17.813352249724094,118.50257521957592,2.618773099178922,14.312156368562398,69.8692588190147,66.45222868217361,47.473221428265596,46.685088697428434,2.3916635193463556,25.615486404399782,23.25750126992681,13.57688812240958,29143.577786233636,7048.483735405096,17.980136704146858,113.65088927193639,18.721782563581744,15.624470359659705,62.675565339700974,124.200504766777,29.894429788589484,10.061550674601357,381548.7774799144,118.94042249715196,176.05894146702485,71.18666224989553,38.12559024858341,8.637857935679277,1.0343450525579925,20.53116193566353,4.861875344516452,30.65340716309232,0.0841908843502438,-4.6100613814261715,66.92662767171859,35.937485485933266,-0.4212955545460688,-0.6628729312610129,16081.23562124196,-4.668614419206172,0.00331297741219907,2.7440532871865244,0.7161345234956314,0.08663628906497041,0.11503577098720555
Andromeda XVIII[60],993012.0,0.9272216752379498,77.44380139924961,30825.0830020546,0.7810032692179149,12.64680892831829,8.287494009103922,159.39925676852005,30.949978688591038,763.1198609306142,49.369037779178065,13.619807366196628,99.11128090234145,2.5185214262111035,12.162500147861294,70.67144771657547,70.60965201740763,109.4952720450565,53.71945329613139,2.2780938814603764,22.51711407254661,25.02971393931476,15.108644645810127,24438.95337357873,6997.6026395797735,13.851948610544206,111.99011356787625,10.674648782124311,9.584545856271284,30.201094597720772,69.74044808454825,28.756698945045468,11.981927742216092,375471.9236149299,117.38984789493041,278.72231405006096,51.70729542151364,30.053037043847084,11.061882938243699,1.033244255175643,24.837465333326286,4.750824240174129,24.602980027662976,0.047625845179306785,-2.5247633231839828,50.351906701922424,13.447927624056186,0.42086139809214484,-0.9304740711172098,13875.095236970928,6.42875636296241,0.019570684935830474,-2.368743559124466,0.7156792702856108,0.09007640398003576,0.11651101534208423
Barnard's Galaxy (NGC 6822),993012.0,0.7493138971419075,72.44582624292362,27525.06897544958,0.935618917704639,15.815734756974342,9.571138651017957,150.938803959333,31.258467618046797,672.3266046292996,96.50257033657265,16.85281941454983,225.9328417165487,2.5971962037714054,23.170594089049416,61.295647744130285,52.11546209475131,109.65965073786688,30.353609369346017,2.2377460459291383,49.28970457399291,55.71919145750063,27.297140557169914,31370.347412238956,6991.534418802487,14.71179396480322,135.12921210326996,20.329010233066672,35.383747919465634,107.22918162276224,63.28537184950371,30.302801506519323,8.894852638496154,386402.1902520318,130.80726239399874,713.6320923012445,91.95595902654438,30.515261777158894,5.415879848761108,0.9874803129210616,10.712334798340237,8.483235807425308,22.471680213111668,0.05359050605260995,-2.360613314237675,39.903561469018456,17.379655631796464,-0.25093539411920374,-0.21911409083526898,14980.6605867777,-6.893135186080947,0.030092428917962162,18.56256916618365,0.8506319996861492,0.10291662081144966,0.12749602761833514
Andromeda XXI[57],993012.0,0.9663593684398406,84.8365444131443,26847.543689709746,0.8912056314182304,14.894576614768512,11.824437283353802,130.24392706922657,29.080620404282875,764.3540052381303,87.10221993603265,25.79476097316885,69.38618577611106,2.6047306017849565,16.05755418336838,74.13351396288226,67.91434316453925,58.463847582052495,64.32823641754156,2.172735661400679,22.47281066000105,26.478819438242784,12.24796332716942,28343.989352572837,7007.470555405516,15.540371356755495,140.61461853696048,25.091562334438187,9.748752645765586,41.6983993157625,121.70018126930215,28.64064774131775,9.749751230713645,426569.74302798585,116.22642038557638,310.5026712022245,69.30816263699396,32.8835851447245,7.911034937015812,1.1339812121650223,13.466076072889392,4.614096129476341,23.234906214504136,0.08826067939938652,-12.458459585125787,170.09852679252626,9.420062937532617,0.09933478424472363,-1.846308828261904,16301.77252709632,2.8070144664671868,0.011102906433940404,11.722254787241983,0.9336160478899472,0.09332728794679286,0.11503577098720555
Reticulum III,993012.0,0.480041590435996,54.145697355304755,26787.53098703116,0.5375282600586425,6.2390095879148415,2.8403524444940467,206.21757128585958,23.734057190672804,760.9381339942229,45.865656065912326,14.609474449995478,274.47409680675975,2.2800198726304104,5.893800523861329,85.50382591537846,85.10989190833328,25.920548755620715,48.682856926860474,1.679701288279835,16.636944259756635,82.6816014678568,57.577034313678745,23212.40342339164,6852.424415092648,17.821269806325432,108.89449966177445,10.428707412449146,13.361758087660116,128.99924912959585,92.706723571407,21.07116945409775,10.385960629528393,355258.7469455885,57.85623564000445,459.9770134582668,59.93516088035082,18.669555370072644,7.510658122470487,0.7822182524538275,5.7422812803425245,5.316129755075142,29.342921990166488,0.04873238875192165,-2.938213671243979,31.065440475940704,11.116055578156969,1.2579737135173985,1.4358352745571712,11252.010141930565,7.219091931270776,0.06902718800903052,12.833836070755533,0.7419136607834588,0.09338140550271208,0.14233177029062474
Pisces Dwarf,993012.0,1.0496363610756203,80.17234875256716,32984.202747517214,0.8795135317004541,15.534367845781635,9.571075286958017,114.87323427449944,32.20333245898503,769.6319759617925,73.78139334476366,19.946443762528734,133.74252060728742,3.367563671033627,20.18483855961261,74.79715913577219,69.67703215217242,56.13225976698209,56.61977901135104,2.5525788259333684,41.619598632001356,33.69537915832289,15.23125676870346,29040.57628297632,6989.6581816555445,16.989241834580902,148.53364752361333,21.049169058158075,10.368877269498904,37.049167498171,108.36465813969241,31.333414883613585,12.940092694078434,377802.352554608,115.40202727995967,192.623589612791,62.57702530317053,33.45253265591485,8.033255229116605,1.016606697011167,28.01978598589818,5.663000794510058,27.559343293305698,0.06635730896302883,-4.205791799489056,83.61035289645196,11.799265293447075,-0.7228205208469484,-1.6073901761714704,17387.410463572156,4.234822077647657,0.009271355512643657,4.8460064550265916,0.6938982537551709,0.08663628906497041,0.1227535982003333
KK98 77,993012.0,0.6039764763948414,61.139147394140565,22744.94693347329,0.6553472451263759,13.297785060758452,7.865039143950825,143.20762909388668,20.780582178294246,752.7930487776099,52.625487791259204,14.30624600090815,161.5521961577868,2.6265257502389714,11.347580581948195,90.18851711696095,86.76776344273406,68.11127857079498,44.51664298050172,1.9938118266609282,22.458819715895146,37.93884618994865,20.211764161884783,22195.198168000567,6968.4327603091,16.16638644181192,123.17508768180024,26.25958370604403,7.25309610988125,95.31868608804113,129.09039653712753,22.039585903167726,11.615043064527539,366434.92090355855,125.46365654053518,576.4478740414397,56.744485570673504,29.121352464428803,8.114318589559447,0.9849385063696356,10.472558097817512,20.6595344048578,27.626711935423497,0.05112505979302462,-7.5167285538401885,74.1264793795347,3.9132779453901603,1.1332712034419297,0.4044291163054869,9685.058501376254,9.708468887693122,0.03952843632214807,-2.474541433310333,0.8812226857528657,0.08572103086571377,0.11985674553362473
Andromeda XXVI,993012.0,0.7029771601353844,65.52861852564192,23091.32773232481,0.7158281817351113,11.112905304625423,6.928878073108269,125.61932999370414,38.06950197669834,1597.114556670635,58.156178360204116,12.052981310340703,144.43955036591052,2.657445155096585,6.370410908182008,67.6295995796313,70.20554401731562,50.16851179561552,25.71380205401373,1.9593569941951912,20.941512142698773,51.31453408438675,27.31867644205689,18934.359463655746,10054.619229157679,11.742464805524795,80.11044946244394,15.602913763632019,9.412402366657997,86.02755022044191,141.90158204670456,31.960113396644587,10.253372815182402,380251.223737863,107.90361440889139,430.5045412178697,35.982764675080915,26.92669315902161,5.6329791620697165,0.7647616443025638,27.432969081580325,4.8597051131709215,19.052348478111654,0.05457451472884866,-1.8804382969894176,55.650458126068116,43.09226846793068,0.8105483274851157,0.99942314510286,11235.471609696839,16.13428674751787,0.07735599680226173,-11.942996358859672,0.7110142322192331,0.09007640398003576,0.11985674553362473
Boötes IV,993012.0,0.9212888336890352,78.89220431615787,28065.721840084283,0.8487510836670389,13.81409631554558,8.374611028765775,188.6395535995843,27.005474766428076,765.3340654962809,59.15484788507722,17.227309679094482,123.88246848827822,4.381464885984063,16.023438420610713,56.88803468718061,54.258360618098614,23.473056326261222,26.300199232036434,2.8657590107288327,45.205084936758425,27.12662827106361,15.153466228246687,24165.770632992393,6995.758959218888,16.665035921931267,95.44841262275688,10.731361254279907,14.678824291191,36.53872647777068,111.6173495947186,25.606533665657047,12.588356441212056,372618.06141636247,115.14820787675156,240.8315074755446,53.725985256077344,23.17741800603538,7.3537713760729835,0.8690137559399713,20.761290191444058,4.769660481158926,23.372049200097667,0.05845881746838288,-3.1591496090906404,86.32026565849782,46.092073525752184,1.0274265887027811,0.21630410758057686,16304.077183061692,11.626580178941474,0.05192548878516236,-1.2244083498377605,0.7163624883808296,0.08338540509821331,0.1227535982003333
Cas 1 (KK98 19),993012.0,0.9412792676081942,79.0545318506334,17374.965101142814,0.8272996876045585,15.970871295842665,6.744599365783673,189.46843631515569,31.98001380129357,758.1814248859865,85.50377428350923,17.137981376689286,63.09664459687684,2.5276590042551184,19.6829265705,55.84257214227455,55.54090530626485,33.819715404074664,33.9635093245365,2.26989835280012,43.032802535380675,22.658473878314553,13.129119080901143,24903.028708081118,6952.976216303935,17.995052252262827,123.59060883679804,16.63701378228834,13.110368681920187,40.48748132870212,95.29997188201442,30.298548236846923,13.374856795397996,351209.99862282904,124.28349348960346,224.85413342187348,50.95719307582655,29.179729346010145,7.337476224843385,0.8964683174133481,14.415718689706464,4.5029174746196965,25.66869015890929,0.06054682031449255,-6.630503457642739,44.81585030389019,42.06771065536928,0.8932177426513439,0.3443250823079825,13324.048947203184,13.340835240698759,0.04803329327443292,3.9897466229903493,0.8191278696988519,0.08663628906497041,0.1227535982003333
Perseus I (Andromeda XXXIII),993012.0,0.94091745285564,83.47325687501151,85989.93733911362,1.2364923814383042,11.580094035509815,9.169556488051043,107.58144103474524,25.28080822709792,767.9297268214666,111.42752005487912,9.740367793477537,90.12559066652813,5.240308690274103,6.228536779423563,77.56272016706076,81.31944852064481,28.324695436043896,38.90331139389353,3.653662076339722,17.463752618673972,28.888777259422213,16.404609400629994,80935.90183530038,6991.612724153269,16.6906733209081,125.63447296159094,10.847015850447495,13.455327175174995,22.690801546060968,134.9516463941482,24.322051766395568,9.115728049561255,357072.4657850982,99.75817589752347,235.4174400013071,73.70339665418484,32.371268959562016,5.584316992344668,1.0558733135052705,35.53522986469494,4.86923707099513,35.57955869039883,0.05497497865158907,-5.142443644093113,35.247579829394816,30.154131747104525,0.08132372813284086,-0.6131381425124754,60840.65500397397,1.368220406322613,0.06517157424985315,-21.98880854635914,0.8402346084797244,0.08663628906497041,0.11651101534208423
Andromeda XXIX,993012.0,0.5105517968051186,54.34156455015605,27041.35334106044,0.4771698638156038,10.873806058473264,5.515407995509649,194.64656161113007,21.54004052148161,755.3032122827364,74.09261257151451,14.816944274027634,209.42832028136382,2.2326476369222856,8.424186233078728,66.02534070694765,65.54400756344539,71.63749124575858,56.91879008296245,2.309140456933504,12.58275355012265,51.84658417174226,31.06830539226532,20663.08710578958,6959.196885841063,16.344636650532482,196.08643287412517,22.172430514170266,13.092430753390826,125.81818723545773,103.67850067179468,21.674205309867855,12.385154691355748,368290.8240922425,101.91187209634215,531.1197774329066,62.17729191651321,36.267715550949774,7.424547503491851,0.8079143310703043,-32.282854411243484,8.254299400520015,28.259819766724963,0.04856348305622882,-2.8459394749144518,61.767921889722345,-1.3476860984893797,1.7219390576605733,1.526407915582745,11021.394872626044,9.982579210162038,-0.014542363540433591,10.757184038198522,0.7649473860358483,0.09642613622513424,0.11985674553362473
Andromeda XV,993012.0,1.0204656504575491,84.13720883350389,36407.76092294077,0.9500519822618722,16.09845385618834,14.37174195079915,38.34321047708796,28.884569831793062,744.733049703498,110.06866877833856,23.324295084802014,48.609786526572684,2.5659459674856033,16.365911753083935,66.84643528110382,65.68210009328374,30.295169576641857,50.57025533213936,2.1348954562852303,28.43823595899412,23.829935094381298,15.578460256457328,42093.45672095137,7175.523892814426,17.266461488604545,110.34571698353712,20.53300791502224,8.620189663937078,26.324054235297513,118.65748164834352,27.186858577728273,8.927831956788879,376542.6959384117,117.75280940829035,184.45800393643,95.83673054360314,50.314356052746675,9.884708838185418,1.050850876413716,25.051594288325592,4.559501113371513,25.35140463113943,0.14040091997315074,-4.324427666469242,54.825138324648144,13.42060998394923,-0.17398111926955726,-0.8467485878804336,21706.218917445894,-0.4614021042651832,-0.007752033854054412,-0.41461007388467663,0.8036740198615661,0.09332728794679286,0.11503577098720555
